workout_time_usec,stroke_time_usec,tick_duration_usec,inst_drag,stroke_power,inst_spm
1259387218,426177,26561,28.335392,62.850026,19.5
1259486237,525196,23729,35.515592,98.365618,19.5
1259577478,616437,22180,40.644128,139.009746,19.5
1259664534,703493,21568,42.984992,181.994738,19.5
1259751164,790123,21719,42.393632,224.38837,19.5
1259839752,878711,22434,39.729698,264.118068,19.5
1259947828,986787,34953,16.3592,280.477268,19.5
1260117580,1156539,-169752,0.693842,280.477268,19.5
1260400724,1439683,-63630,4.936082,280.477268,19.5
1260611068,1650027,-46037,9.435168,280.477268,19.5
1260794827,1833786,-49619,8.12045,280.477268,19.5
1260990725,2029684,-51344,7.581618,280.477268,19.5
1261177992,2216951,-45733,9.557192,280.477268,19.5
1261344638,2383597,-40721,12.05405,280.477268,19.5
1261510099,2549058,-42350,11.148642,280.477268,19.5
1261686884,2725843,-46877,9.099378,280.477268,19.5
1261900701,2939660,-59845,5.5778,280.477268,19.5
1262135455,0,62791,5.068928,280,18.9
1262312644,177189,37656,14.09805,19.166978,18.9
1262447411,311956,31790,19.78205,38.949028,18.9
1262564349,428894,27552,26.339282,65.28831,18.9
1262668024,532569,24942,32.144162,97.432472,18.9
1262764250,628795,23501,36.21005,133.642522,18.9
1262857248,721793,23158,37.290248,170.93277,18.9
1262950816,815361,23371,36.602568,207.535338,18.9
1263046832,911377,24344,33.734898,241.270236,18.9
1263180491,1045036,50159,7.944098,249.214334,18.9
1264127115,1991660,-49544,8.144648,249.214334,18.9
1264305379,2169924,-44547,10.071072,249.214334,18.9
1264475379,2339924,-41726,11.481632,249.214334,18.9
1264631703,2496248,-39016,13.137938,249.214334,18.9
1264795316,2659861,-43574,10.524872,249.214334,18.9
1264984700,2849245,-51796,7.4498,249.214334,18.9
1265313920,0,53399,7.008768,249,18.8
1265475256,161336,35380,15.972552,22.98132,18.8
1265602421,288501,30009,22.204448,45.185768,18.8
1265713659,399739,26450,28.5768,73.762568,18.8
1265812748,498828,23845,35.162498,108.925066,18.8
1265904103,590183,22223,40.482002,149.407068,18.8
1265991671,677751,21735,42.32,191.727068,18.8
1266078650,764730,21728,42.356808,234.083876,18.8
1266167378,853458,22402,39.836738,273.920614,18.8
1266282623,968703,40134,12.410162,286.330776,18.8
1266685865,1371945,-63033,5.030792,286.330776,18.8
1266915095,1601175,-57760,5.992722,286.330776,18.8
1267143219,1829299,-57074,6.139008,286.330776,18.8
1267356321,2042401,-50008,7.992002,286.330776,18.8
1267523652,2209732,-39221,12.994802,286.330776,18.8
1267678237,2364317,-40005,12.490002,286.330776,18.8
1267837660,2523740,-40755,12.034418,286.330776,18.8
1268011453,2697533,-47363,8.912642,286.330776,18.8
1268225080,2911160,-59836,5.584482,286.330776,18.8
1268510221,0,54196,6.80805,286,18.7
1268674485,164264,34995,16.324898,23.132948,18.7
1268799277,289056,29432,23.079218,46.212166,18.7
1268907268,397047,25541,30.65445,76.866616,18.7
1269003196,492975,23144,37.3248,114.191416,18.7
1269092285,582064,21743,42.301602,156.493018,18.7
1269178139,667918,21298,44.08605,200.579068,18.7
1269264331,754110,21649,42.670322,243.24939,18.7
1269352952,842731,22471,39.605,282.85439,18.7
1269467787,957566,39157,13.035618,295.890008,18.7
1269903610,1393389,-67545,4.3808,295.890008,18.7
1270101675,1591454,-43219,10.699938,295.890008,18.7
1270286052,1775831,-53141,7.076322,295.890008,18.7
1270498788,1988567,-58698,5.800418,295.890008,18.7
1270692759,2182538,-42281,11.18645,295.890008,18.7
1270844346,2334125,-37188,14.461442,295.890008,18.7
1270993842,2483621,-39492,12.822048,295.890008,18.7
1271156060,2645839,-41981,11.347848,295.890008,18.7
1271957514,289039,29628,22.78125,45.93574,18.9
1272066701,398226,25841,29.938322,75.874062,18.9
1272163587,495112,23373,36.602568,112.47663,18.9
1272338757,670282,21191,44.519048,198.911846,18.9
1272423571,755096,21186,44.5568,243.468646,18.9
1272509795,841320,21742,42.301602,285.770248,18.9
1272602672,934197,25035,31.904072,317.67432,18.9
1272880676,1212201,-80439,3.090098,317.67432,18.9
1273150274,1481799,-62432,5.126402,317.67432,18.9
1273363058,1694583,-49438,8.176968,317.67432,18.9
1273581569,1913094,-59752,5.597858,317.67432,18.9
1273839422,2170947,-62987,5.037138,317.67432,18.9
1274047862,2379387,-47780,8.752928,317.67432,18.9
1274213312,2544837,-39976,12.510002,317.67432,18.9
1274370069,2701594,-40242,12.340512,317.67432,18.9
1274528406,2859931,-40783,12.024608,317.67432,18.9
1274712074,3043599,-54149,6.815432,317.67432,18.9
1274961224,0,63186,5.005448,317,18.2
1275142856,181632,38959,13.168712,18.17416,18.2
1275277189,315965,31443,20.2248,38.39896,18.2
1275392601,431377,27207,27.01125,65.41021,18.2
1275494410,533186,24563,33.146082,98.556292,18.2
1275587944,626720,22745,38.649632,137.205924,18.2
1275676824,715600,21973,41.423202,178.629126,18.2
1275765082,803858,22059,41.096178,219.725304,18.2
1275854801,893577,22608,39.125858,258.851162,18.2
1275949402,988178,24194,34.163378,293.01454,18.2
1276288698,1327474,-65579,4.645152,293.01454,18.2
1276548125,1586901,-66957,4.458098,293.01454,18.2
1276805307,1844083,-63111,5.018112,293.01454,18.2
1277081875,2120651,-64226,4.848498,293.01454,18.2
1277310177,2348953,-55176,6.566688,293.01454,18.2
1277490603,2529379,-41177,11.790368,293.01454,18.2
1277639871,2678647,-37020,14.590802,293.01454,18.2
1277786603,2825379,-37144,14.493728,293.01454,18.2
1277941774,2980550,-41916,11.37645,293.01454,18.2
1278166915,3205691,-83097,2.894418,293.01454,18.2
1278428598,0,43330,10.644498,293,17.3
1278572653,144055,32908,18.458888,29.103386,17.3
1278792758,364160,24436,33.488928,88.989692,17.3
1278885568,456970,22539,39.356192,128.345884,17.3
1278973767,545169,21835,41.934482,170.280366,17.3
1279061249,632651,21784,42.1362,212.416566,17.3
1279149927,721329,22357,39.997568,252.414134,17.3
1279242727,814129,23574,35.972162,288.386296,17.3
1279617651,1189053,-65931,4.596512,288.386296,17.3
1279845680,1417082,-51529,7.5272,288.386296,17.3
1280025495,1596897,-41229,11.76125,288.386296,17.3
1280179519,1750921,-40066,12.45005,288.386296,17.3
1280330355,1901757,-40561,12.15245,288.386296,17.3
1280479017,2050419,-36084,15.356882,288.386296,17.3
1280636607,2208009,-44424,10.134002,288.386296,17.3
1280896738,2468140,-84339,2.80845,288.386296,17.3
1286290057,0,112064,1.591328,288,7.6
1286532784,242727,46196,9.365792,10.95712,7.6
1286688530,398473,35245,16.097138,27.054258,7.6
1286815910,525853,30209,21.9122,48.966458,7.6
1286929879,639822,27706,26.049762,75.01622,7.6
1287039924,749867,27354,26.71805,101.73427,7.6
1287150008,859951,27654,26.150912,127.885182,7.6
1287267485,977428,30436,21.58245,149.467632,7.6
1287562389,1272332,-90909,2.42,149.467632,7.6
1287796445,1506388,-49657,8.104338,149.467632,7.6
1287972483,1682426,-41072,11.848712,149.467632,7.6
1288109186,1819129,-32593,18.825248,149.467632,7.6
1288243669,1953612,-36263,15.202098,149.467632,7.6
1288439228,2149171,-64532,4.798802,149.467632,7.6
1288769727,2479670,-111123,1.616402,149.467632,7.6
1289080122,2790065,-57827,5.978882,149.467632,7.6
1289294828,3004771,-44724,9.99045,149.467632,7.6
1289470525,3180468,-44895,9.919058,149.467632,7.6
1289778138,0,40180,12.380288,149,17.2
1289915110,136972,31579,20.047112,32.4274,17.2
1290029329,251191,26964,27.498528,59.925928,17.2
1290130718,352580,24463,33.407138,93.333066,17.2
1290224226,446088,22687,38.843298,132.176364,17.2
1290312896,534758,21956,41.477832,173.654196,17.2
1290400900,622762,21932,41.568962,215.223158,17.2
1290490031,711893,22480,39.569408,254.792566,17.2
1290583779,805641,23888,35.045192,289.837758,17.2
1290942636,1164498,-59233,5.698688,289.837758,17.2
1291154178,1376040,-50300,7.904288,289.837758,17.2
1291323202,1545064,-41356,11.693448,289.837758,17.2
1291508955,1730817,-52321,7.303842,289.837758,17.2
1291672463,1894325,-41339,11.703122,289.837758,17.2
1291815334,2037196,-33130,18.216648,289.837758,17.2
1291942663,2164525,-32580,18.837522,289.837758,17.2
1292074839,2296701,-34346,16.947842,289.837758,17.2
1292221174,2443036,-39436,12.85245,289.837758,17.2
1292400346,2622208,-49716,8.088242,289.837758,17.2
1292673858,0,55183,6.566688,289,20.7
1292835646,161788,34641,16.657992,23.22468,20.7
1292961263,287405,29519,22.943538,46.168218,20.7
1293069628,395770,25699,30.279762,76.44798,20.7
1293165815,491957,23100,37.480482,113.928462,20.7
1293254557,580699,21654,42.651848,156.58031,20.7
1293339816,665958,21090,44.954162,201.534472,20.7
1293424631,750773,21205,44.46245,245.996922,20.7
1293510931,837073,21806,42.04445,288.041372,20.7
1293602447,928589,23421,36.448722,324.490094,20.7
1293917625,1243767,-60322,5.491298,324.490094,20.7
1294109351,1435493,-46572,9.219218,324.490094,20.7
1294288649,1614791,-48722,8.421408,324.490094,20.7
1294523984,1850126,-61654,5.255282,324.490094,20.7
1294709763,2035905,-44265,10.206162,324.490094,20.7
1294861506,2187648,-35435,15.927368,324.490094,20.7
1294996428,2322570,-33986,17.310728,324.490094,20.7
1295135655,2461797,-36516,14.993288,324.490094,20.7
1295293640,2619782,-42085,11.290752,324.490094,20.7
1295478979,2805121,-51962,7.403552,324.490094,20.7
1295686403,0,207424,0.464648,324,19.9
1295863253,176850,37090,14.536832,15.00148,19.9
1296099184,412781,25841,29.938322,67.532444,19.9
1296195649,509246,23121,37.41125,104.943694,19.9
1296284376,597973,21653,42.651848,147.595542,19.9
1296368570,682167,20823,46.118408,193.71395,19.9
1296452187,765784,20892,45.811592,239.525542,19.9
1296537319,850916,21578,42.947912,282.473454,19.9
1296631635,945232,26730,27.990162,310.463616,19.9
1296921104,1234701,-76329,3.4322,310.463616,19.9
1297143096,1456693,-60024,5.551112,310.463616,19.9
1297361907,1675504,-55468,6.494408,310.463616,19.9
1297575110,1888707,-54735,6.668552,310.463616,19.9
1297777208,2090805,-50872,7.72245,310.463616,19.9
1297959776,2273373,-42708,10.960562,310.463616,19.9
1298114500,2428097,-38288,13.634642,310.463616,19.9
1298270793,2584390,-40595,12.132738,310.463616,19.9
1298438872,2752469,-45069,9.839048,310.463616,19.9
1298691110,3004707,-84462,2.798978,310.463616,19.9
1299048052,0,42361,11.1392,310,17.8
1299185218,137166,31405,20.275712,31.414912,17.8
1299300425,252373,27022,27.38,58.794912,17.8
1299401376,353324,24238,34.03125,92.826162,17.8
1299493238,445186,22242,40.41005,133.236212,17.8
1299580186,532134,21530,43.133472,176.369684,17.8
1299666681,618629,21579,42.947912,219.317596,17.8
1299754328,706276,22127,40.842722,260.160318,17.8
1299847808,799756,24462,33.407138,293.567456,17.8
1300168073,1120021,-57151,6.118002,293.567456,17.8
1300400370,1352318,-57219,6.104018,293.567456,17.8
1300597408,1549356,-48688,8.429618,293.567456,17.8
1300781562,1733510,-45328,9.732872,293.567456,17.8
1300944420,1896368,-42451,11.09205,293.567456,17.8
1301100163,2052111,-37774,14.013218,293.567456,17.8
1301252704,2204652,-40015,12.490002,293.567456,17.8
1301416678,2368626,-43449,10.589202,293.567456,17.8
1301600399,2552347,-49893,8.032032,293.567456,17.8
1301842131,2794079,-71478,3.914402,293.567456,17.8
1302050147,0,208016,0.4608,293,19.9
1302235683,185536,39821,12.610242,13.071042,19.9
1302371463,321316,31739,19.845,32.916042,19.9
1302488137,437990,27524,26.397378,59.31342,19.9
1302591077,540930,24737,32.675528,91.988948,19.9
1302685302,635155,22777,38.5442,130.533148,19.9
1302774150,724003,21894,41.714978,172.248126,19.9
1302861720,811573,21782,42.1362,214.384326,19.9
1302950098,899951,22316,40.158722,254.543048,19.9
1303043136,992989,23644,35.768882,290.31193,19.9
1303439431,1389284,-63073,5.02445,290.31193,19.9
1303692885,1642738,-66041,4.584392,290.31193,19.9
1303909433,1859286,-54058,6.837602,290.31193,19.9
1304132734,2082587,-58740,5.793608,290.31193,19.9
1304321789,2271642,-45426,9.688802,290.31193,19.9
1304485062,2434915,-39779,12.630338,290.31193,19.9
1304642118,2591971,-40076,12.45005,290.31193,19.9
1304808847,2758700,-43979,10.333058,290.31193,19.9
1304988223,2938076,-46427,9.270818,290.31193,19.9
1305202826,3152679,-62119,5.177762,290.31193,19.9
1305430787,0,227961,0.383688,290,17.7
1305616601,185814,38909,13.2098,13.593488,17.7
1305749540,318753,31132,20.633888,34.227376,17.7
1305863245,432458,26804,27.8258,62.053176,17.7
1305962870,532083,23858,35.128962,97.182138,17.7
1306139875,709088,21252,44.27405,182.770238,17.7
1306224780,793993,21200,44.481312,227.25155,17.7
1306310485,879698,21648,42.670322,269.921872,17.7
1306400202,969415,22724,38.72,308.641872,17.7
1306511746,1080959,37872,13.9392,322.581072,17.7
1306832232,1401445,-49584,8.128512,322.581072,17.7
1307060619,1629832,-56733,6.209288,322.581072,17.7
1307246080,1815293,-44326,10.179072,322.581072,17.7
1307448404,2017617,-49114,8.290592,322.581072,17.7
1307641642,2210855,-47057,9.03125,322.581072,17.7
1307800740,2369953,-36965,14.63405,322.581072,17.7
1307936074,2505287,-33311,18.024008,322.581072,17.7
1308074950,2644163,-36494,15.0152,322.581072,17.7
1308231374,2800587,-42122,11.271752,322.581072,17.7
1308424231,2993444,-56103,6.351048,322.581072,17.7
1308720377,0,54235,6.793298,322,18.2
1308888028,167651,35809,15.590528,22.383826,18.2
1309019050,298673,30954,20.8658,43.249626,18.2
1309131940,411563,26677,28.095008,71.344634,18.2
1309231670,511293,23937,34.894658,106.239292,18.2
1309322826,602449,22173,40.662162,146.901454,18.2
1309408890,688513,21335,43.935938,190.837392,18.2
1309494214,773837,21235,44.349362,235.186754,18.2
1309580391,860014,21716,42.393632,277.580386,18.2
1309673035,952658,24943,32.144162,309.724548,18.2
1309969452,1249075,-69785,4.101248,309.724548,18.2
1310237897,1517520,-59530,5.638082,309.724548,18.2
1310433350,1712973,-45766,9.54845,309.724548,18.2
1310625029,1904652,-54201,6.800672,309.724548,18.2
1310816714,2096337,-47217,8.963378,309.724548,18.2
1310989847,2269470,-41979,11.347848,309.724548,18.2
1311144552,2424175,-38232,13.67645,309.724548,18.2
1311298854,2578477,-39657,12.710882,309.724548,18.2
1311463446,2743069,-43254,10.681442,309.724548,18.2
1311651268,2930891,-52850,7.159328,309.724548,18.2
1311909740,0,59906,5.571122,309,18.8
1312083095,173355,37448,14.2578,19.828922,18.8
1312215289,305549,31121,20.646738,40.47566,18.8
1312329279,419539,26837,27.766152,68.241812,18.8
1312428420,518680,23730,35.515592,103.757404,18.8
1312518081,608341,21752,42.264818,146.022222,18.8
1312602528,692788,20887,45.830738,191.85296,18.8
1312685832,776092,20800,46.214498,238.067458,18.8
1312770139,860399,21248,44.292872,282.36033,18.8
1312860568,950828,23844,35.162498,317.522828,18.8
1313219778,1310038,-72213,3.830912,317.522828,18.8
1313477556,1567816,-53832,6.896898,317.522828,18.8
1313663702,1753962,-46094,9.409122,317.522828,18.8
1313871061,1961321,-59161,5.7122,317.522828,18.8
1314067783,2158043,-47417,8.887328,317.522828,18.8
1314232162,2322422,-39302,12.943872,317.522828,18.8
1314383298,2473558,-38349,13.592898,317.522828,18.8
1314534428,2624688,-38062,13.802258,317.522828,18.8
1314688879,2779139,-40135,12.410162,317.522828,18.8
1314858637,2948897,-46117,9.400448,317.522828,18.8
1315184458,0,52415,7.273298,317,18.3
1315344947,160489,35630,15.747272,23.02057,18.3
1315475994,291536,30972,20.839968,43.860538,18.3
1315590319,405861,27280,26.86445,70.724988,18.3
1315692461,508003,24609,33.015938,103.740926,18.3
1315787057,602599,23020,37.740672,141.481598,18.3
1315877316,692858,22304,40.194578,181.676176,18.3
1315967199,782741,22510,39.462728,221.138904,18.3
1316058487,874029,23092,37.4978,258.636704,18.3
1316156510,972052,26179,29.169522,287.806226,18.3
1316397772,1213314,-66823,4.476032,287.806226,18.3
1316631172,1446714,-53839,6.896898,287.806226,18.3
1316827669,1643211,-48129,8.627858,287.806226,18.3
1317067367,1882909,-66036,4.584392,287.806226,18.3
1317293861,2109403,-54025,6.845,287.806226,18.3
1317467841,2283383,-40242,12.340512,287.806226,18.3
1317624230,2439772,-39909,12.55005,287.806226,18.3
1317781972,2597514,-40287,12.320648,287.806226,18.3
1317944517,2760059,-42249,11.195912,287.806226,18.3
1318141374,2956916,-58819,5.78,287.806226,18.3
1318439923,0,63761,4.917248,287,18.4
1318629971,190048,40895,11.95605,16.873298,18.4
1318774629,334706,33782,17.5232,34.396498,18.4
1318897452,457529,29006,23.763618,58.160116,18.4
1319006586,566663,26228,29.062688,87.222804,18.4
1319106907,666984,24446,33.4562,120.679004,18.4
1319202263,762340,23537,36.091008,156.770012,18.4
1319297239,857316,23736,35.498738,192.26875,18.4
1319394092,954169,24531,33.227552,225.496302,18.4
1319497792,1057869,27209,27.01125,252.507552,18.4
1319779964,1340041,-69811,4.101248,252.507552,18.4
1320013597,1573674,-51687,7.480712,252.507552,18.4
1320192553,1752630,-44503,10.098018,252.507552,18.4
1320391525,1951602,-52405,7.280928,252.507552,18.4
1320588368,2148445,-49849,8.048072,252.507552,18.4
1320760667,2320744,-39824,12.610242,252.507552,18.4
1320910228,2470305,-37474,14.236448,252.507552,18.4
1321062657,2622734,-39860,12.580128,252.507552,18.4
1321228382,2788459,-43141,10.736978,252.507552,18.4
1321416802,2976879,-54063,6.837602,252.507552,18.4
1321781849,0,55382,6.51605,252,17.9
1321950692,168843,36624,14.9058,21.42185,17.9
1322082883,301034,31036,20.762568,42.184418,17.9
1322196861,415012,27064,27.291272,69.47569,17.9
1322297850,516001,24226,34.064258,103.539948,17.9
1322390903,609054,22608,39.125858,142.665806,17.9
1322479615,697766,22004,41.295872,183.961678,17.9
1322567810,785961,21999,41.31405,225.275728,17.9
1322657808,875959,22814,38.421378,263.697106,17.9
1322753980,972131,25287,31.268232,294.965338,17.9
1323044914,1263065,-67392,4.398578,294.965338,17.9
1323305127,1523278,-62453,5.126402,294.965338,17.9
1323518588,1736739,-49945,8.016008,294.965338,17.9
1323737411,1955562,-58484,5.841362,294.965338,17.9
1323967493,2185644,-66302,4.548128,294.965338,17.9
1324158429,2376580,-37467,14.247122,294.965338,17.9
1324296742,2514893,-35109,16.222208,294.965338,17.9
1324445780,2663931,-39316,12.933698,294.965338,17.9
1324601128,2819279,-39979,12.510002,294.965338,17.9
1324765128,2983279,-43797,10.424178,294.965338,17.9
1325077385,0,52945,7.129088,294,18.2
1325236787,159402,34808,16.496768,23.625856,18.2
1325362841,285456,29887,22.37805,46.003906,18.2
1325472510,395125,26041,29.4912,75.495106,18.2
1325568997,491612,23131,37.376658,112.871764,18.2
1325657215,579830,21372,43.786082,156.657846,18.2
1325740994,663609,20717,46.580552,203.238398,18.2
1325824011,746626,20684,46.735112,249.97351,18.2
1325908029,830644,21181,44.575682,294.549192,18.2
1325999013,921628,24367,33.669218,328.21841,18.2
1326332604,1255219,-73048,3.742848,328.21841,18.2
1326646373,1568988,-68823,4.222418,328.21841,18.2
1326886353,1808968,-60615,5.438402,328.21841,18.2
1327160762,2083377,-68479,4.2632,328.21841,18.2
1327430740,2353355,-73743,3.677472,328.21841,18.2
1327653663,2576278,-49821,8.056098,328.21841,18.2
1327817456,2740071,-38342,13.603328,328.21841,18.2
1327964264,2886879,-37892,13.928642,328.21841,18.2
1328121123,3043738,-40770,12.024608,328.21841,18.2
1328292942,3215557,-46706,9.167762,328.21841,18.2
1328628391,0,54987,6.610248,328,16.8
1328791098,162707,35154,16.176672,22.78692,16.8
1328917863,289472,29848,22.445,45.23192,16.8
1329027382,398991,25903,29.7992,75.03112,16.8
1329123834,495443,23193,37.169442,112.200562,16.8
1329212321,583930,21490,43.300818,155.50138,16.8
1329296424,668033,20805,46.195272,201.696652,16.8
1329380099,751708,20919,45.6968,247.393452,16.8
1329465838,837447,21784,42.1362,289.529652,16.8
1329558820,930429,24943,32.144162,321.673814,16.8
1329943209,1314818,-96169,2.159042,321.673814,16.8
1330247640,1619249,-67162,4.428288,321.673814,16.8
1330477522,1849131,-61984,5.203538,321.673814,16.8
1330796188,2167797,-87640,2.603762,321.673814,16.8
1331076575,2448184,-66520,4.518018,321.673814,16.8
1331272277,2643886,-43191,10.71845,321.673814,16.8
1331433695,2805304,-40246,12.340512,321.673814,16.8
1331591743,2963352,-39488,12.822048,321.673814,16.8
1331749706,3121315,-41785,11.452898,321.673814,16.8
1331922084,3293693,-45973,9.46125,321.673814,16.8
1332245253,0,54428,6.749138,321,16.5
1332404750,159497,34396,16.901298,23.650436,16.5
1332530896,285643,29817,22.485218,46.135654,16.5
1332640334,395081,25840,29.938322,76.073976,16.5
1332736474,491221,22979,37.862402,113.936378,16.5
1332824824,579571,21508,43.226402,157.16278,16.5
1332909373,664120,20988,45.391392,202.554172,16.5
1332994297,749044,21313,44.010962,246.565134,16.5
1333081741,836488,22156,40.734338,287.299472,16.5
1333183060,937807,30527,21.45125,308.750722,16.5
1333387034,1141781,-203974,0.4802,308.750722,16.5
1333748741,1503488,-80411,3.090098,308.750722,16.5
1334011376,1766123,-64296,4.83605,308.750722,16.5
1334333034,2087781,-80529,3.080162,308.750722,16.5
1334574291,2329038,-56775,6.202242,308.750722,16.5
1334743202,2497949,-37683,14.076818,308.750722,16.5
1334883502,2638249,-35194,16.142562,308.750722,16.5
1335026636,2781383,-37668,14.087432,308.750722,16.5
1335177831,2932578,-39439,12.85245,308.750722,16.5
1335347896,3102643,-46914,9.082322,308.750722,16.5
1335719364,0,49579,8.128512,308,17.2
1335870701,151337,33436,17.8802,26.008712,17.2
1335992523,273159,28857,24.01245,50.021162,17.2
1336098112,378748,24926,32.176242,82.197404,17.2
1336190937,471573,22265,40.338162,122.535566,17.2
1336276283,556919,20823,46.118408,168.653974,17.2
1336358054,638690,19877,50.6018,219.255774,17.2
1336439470,720106,20426,47.92205,267.177824,17.2
1336522610,803246,21149,44.707968,311.885792,17.2
1336614395,895031,25469,30.826952,342.712744,17.2
1336975554,1256190,-79872,3.135008,342.712744,17.2
1337222476,1503112,-53450,6.9938,342.712744,17.2
1337412049,1692685,-48699,8.429618,342.712744,17.2
1337661446,1942082,-69971,4.084082,342.712744,17.2
1337917529,2198165,-64583,4.792608,342.712744,17.2
1338100753,2381389,-40269,12.330578,342.712744,17.2
1338247183,2527819,-36756,14.7968,342.712744,17.2
1338400117,2680753,-40212,12.360392,342.712744,17.2
1338560894,2841530,-41072,11.848712,342.712744,17.2
1338731623,3012259,-47818,8.744562,342.712744,17.2
1339071711,0,55089,6.58845,342,17.8
1339243376,171665,37626,14.119298,20.707748,17.8
1339375904,304193,31071,20.711048,41.418796,17.8
1339489565,417854,26846,27.736352,69.155148,17.8
1339589016,517305,23844,35.162498,104.317646,17.8
1339679619,607908,21922,41.605442,145.923088,17.8
1339764547,692836,21001,45.334242,191.25733,17.8
1339848646,776935,20931,45.639458,236.896788,17.8
1339934048,862337,21569,42.984992,279.88178,17.8
1340025420,953709,24118,34.378632,314.260412,17.8
1340441013,1369302,-81405,3.015968,314.260412,17.8
1340715273,1643562,-60396,5.47805,314.260412,17.8
1340946759,1875048,-58512,5.841362,314.260412,17.8
1341199424,2127713,-66445,4.53005,314.260412,17.8
1341447034,2375323,-62752,5.075298,314.260412,17.8
1341640176,2568465,-41885,11.395538,314.260412,17.8
1341789193,2717482,-37370,14.31125,314.260412,17.8
1341937624,2865913,-37399,14.289858,314.260412,17.8
1342083590,3011879,-37578,14.161842,314.260412,17.8
1342244736,3173025,-45018,9.865682,314.260412,17.8
1342616995,0,51230,7.612802,314,16.9
1342775211,158216,34789,16.519752,24.132554,16.9
1342899456,282461,29273,23.338112,47.470666,16.9
1343102953,485958,22926,38.036642,115.849358,16.9
1343190856,573861,21359,43.823522,159.67288,16.9
1343274490,657495,20648,46.909298,206.582178,16.9
1343357290,740295,20676,46.773792,253.35597,16.9
1343441462,824467,21240,44.330528,297.686498,16.9
1343532080,915085,24264,33.965282,331.65178,16.9
1343932381,1315386,-84681,2.7848,331.65178,16.9
1344191165,1574170,-60716,5.425218,331.65178,16.9
1344396783,1779788,-50882,7.72245,331.65178,16.9
1344642362,2025367,-70169,4.06125,331.65178,16.9
1344909550,2292555,-66622,4.506002,331.65178,16.9
1345102001,2485006,-41876,11.405088,331.65178,16.9
1345253668,2636673,-37915,13.907538,331.65178,16.9
1345409492,2792497,-41204,11.770952,331.65178,16.9
1345581384,2964389,-45078,9.839048,331.65178,16.9
1345775703,3158708,-54483,6.73445,331.65178,16.9
1346059613,0,56035,6.365312,331,17.4
1346225455,165842,35568,15.803442,22.168754,17.4
1346352719,293106,30073,22.11125,44.280004,17.4
1346463099,403486,26129,29.291858,73.571862,17.4
1346560363,500750,23382,36.568352,110.140214,17.4
1346649856,590243,21804,42.062792,152.203006,17.4
1346734795,675182,21027,45.22005,197.423056,17.4
1346819153,759540,21080,44.992098,242.415154,17.4
1346905173,845560,21785,42.1362,284.551354,17.4
1346999445,939832,25739,30.18645,314.737804,17.4
1347432756,1373143,-107225,1.737248,314.737804,17.4
1347687345,1627732,-51670,7.48845,314.737804,17.4
1347871705,1812092,-49485,8.1608,314.737804,17.4
1348090093,2030480,-59245,5.691938,314.737804,17.4
1348291868,2232255,-49899,8.032032,314.737804,17.4
1348467737,2408124,-42329,11.158088,314.737804,17.4
1348622314,2562701,-37970,13.865378,314.737804,17.4
1348774223,2714610,-39582,12.761352,314.737804,17.4
1348937843,2878230,-43077,10.774082,314.737804,17.4
1349131474,3071861,-54617,6.6978,314.737804,17.4
1349468403,0,54496,6.727112,314,17.6
1349632466,164063,35795,15.601698,22.32881,17.6
1349760858,292455,30292,21.793202,44.122012,17.6
1349872737,404334,26553,28.365512,72.487524,17.6
1349970925,502522,23539,36.091008,108.578532,17.6
1350061253,592850,21942,41.532498,150.11103,17.6
1350147119,678716,21286,44.123618,194.234648,17.6
1350232430,764027,21372,43.786082,238.02073,17.6
1350319398,850995,21975,41.405,279.42573,17.6
1350410816,942413,23231,37.048832,316.474562,17.6
1350543621,1075218,52245,7.326792,323.801354,17.6
1350911294,1442891,-59402,5.664978,323.801354,17.6
1351202082,1733679,-67743,4.357152,323.801354,17.6
1351407784,1939381,-54920,6.6248,323.801354,17.6
1351643122,2174719,-63277,4.9928,323.801354,17.6
1351865488,2397085,-54787,6.66125,323.801354,17.6
1352045378,2576975,-41771,11.462472,323.801354,17.6
1352198215,2729812,-37955,13.875912,323.801354,17.6
1352998683,0,57090,6.132002,323,16.9
1353160765,162082,34184,17.11125,23.243252,16.9
1353283968,285285,29289,23.310792,46.554044,16.9
1353391722,393039,25424,30.936978,77.491022,16.9
1353486733,488050,22830,38.3688,115.859822,16.9
1353573807,575124,21097,44.9352,160.795022,16.9
1353656643,657960,20429,47.92205,208.717072,16.9
1353738527,739844,20411,48.000402,256.717474,16.9
1353821452,822769,21011,45.296162,302.013636,16.9
1353908732,910049,22195,40.59005,342.603686,16.9
1354352681,1353998,-58482,5.841362,342.603686,16.9
1354588034,1589351,-56284,6.308352,342.603686,16.9
1354803051,1804368,-55923,6.393888,342.603686,16.9
1355044914,2046231,-62996,5.037138,342.603686,16.9
1355283180,2284497,-58793,5.78,342.603686,16.9
1355473636,2474953,-44413,10.134002,342.603686,16.9
1355638873,2640190,-42135,11.262258,342.603686,16.9
1355798096,2799413,-38440,13.530402,342.603686,16.9
1355957926,2959243,-42944,10.839168,342.603686,16.9
1356126846,3128163,-45040,9.8568,342.603686,16.9
1356470628,0,52125,7.357448,342,17.2
1356629615,158987,34532,16.76205,24.119498,17.2
1356752363,281735,28843,24.040178,48.159676,17.2
1356858793,388165,25178,31.537682,79.697358,17.2
1356952993,482365,22640,39.002112,118.69947,17.2
1357039891,569263,21177,44.594568,163.294038,17.2
